site_name,requested_latitude,requested_longitude,grid_latitude,grid_longitude,grid_elevation_m,source_timezone,source_file,timestamp_local,timestamp_utc,date_local,hour_local,uv_index,pm2_5,pm10
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T20:00:00+1000,2026-08-29T10:00:00+0000,2026-08-29,20,0.0,16.1,23.0
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T21:00:00+1000,2026-08-29T11:00:00+0000,2026-08-29,21,0.0,16.3,23.1
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T22:00:00+1000,2026-08-29T12:00:00+0000,2026-08-29,22,0.0,15.3,21.4
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T23:00:00+1000,2026-08-29T13:00:00+0000,2026-08-29,23,0.0,14.3,20.2
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T00:00:00+1000,2026-08-29T14:00:00+0000,2026-08-30,0,0.0,12.9,18.2
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T01:00:00+1000,2026-08-29T15:00:00+0000,2026-08-30,1,0.0,11.4,16.2
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T02:00:00+1000,2026-08-29T16:00:00+0000,2026-08-30,2,0.0,10.5,15.0
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T03:00:00+1000,2026-08-29T17:00:00+0000,2026-08-30,3,0.0,9.8,14.2
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T04:00:00+1000,2026-08-29T18:00:00+0000,2026-08-30,4,0.0,9.3,13.6
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T05:00:00+1000,2026-08-29T19:00:00+0000,2026-08-30,5,0.0,9.0,13.3
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T06:00:00+1000,2026-08-29T20:00:00+0000,2026-08-30,6,0.0,9.3,13.6
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T07:00:00+1000,2026-08-29T21:00:00+0000,2026-08-30,7,0.0,10.9,15.2
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T08:00:00+1000,2026-08-29T22:00:00+0000,2026-08-30,8,0.2,12.5,17.0
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T09:00:00+1000,2026-08-29T23:00:00+0000,2026-08-30,9,0.55,12.6,17.5
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T10:00:00+1000,2026-08-30T00:00:00+0000,2026-08-30,10,1.15,12.1,17.4
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T11:00:00+1000,2026-08-30T01:00:00+0000,2026-08-30,11,1.8,12.1,18.2
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T12:00:00+1000,2026-08-30T02:00:00+0000,2026-08-30,12,2.35,11.8,18.1
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T13:00:00+1000,2026-08-30T03:00:00+0000,2026-08-30,13,2.55,11.8,18.2
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T14:00:00+1000,2026-08-30T04:00:00+0000,2026-08-30,14,2.25,10.2,15.7
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T15:00:00+1000,2026-08-30T05:00:00+0000,2026-08-30,15,1.35,10.0,15.2
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T16:00:00+1000,2026-08-30T06:00:00+0000,2026-08-30,16,0.55,10.0,15.1
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T17:00:00+1000,2026-08-30T07:00:00+0000,2026-08-30,17,0.1,10.0,15.3
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T18:00:00+1000,2026-08-30T08:00:00+0000,2026-08-30,18,0.0,11.4,16.5
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T19:00:00+1000,2026-08-30T09:00:00+0000,2026-08-30,19,0.0,11.4,15.7
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T20:00:00+1000,2026-08-30T10:00:00+0000,2026-08-30,20,0.0,11.5,15.7
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T21:00:00+1000,2026-08-30T11:00:00+0000,2026-08-30,21,0.0,12.4,16.7
ringwood,-37.815,145.229,-37.8,145.20001,123.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T22:00:00+1000,2026-08-30T12:00:00+0000,2026-08-30,22,0.0,13.6,18.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T00:00:00+1000,2026-08-25T14:00:00+0000,2026-08-26,0,0.0,3.3,4.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T01:00:00+1000,2026-08-25T15:00:00+0000,2026-08-26,1,0.0,3.1,4.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T02:00:00+1000,2026-08-25T16:00:00+0000,2026-08-26,2,0.0,3.4,4.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T03:00:00+1000,2026-08-25T17:00:00+0000,2026-08-26,3,0.0,3.6,4.9
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T04:00:00+1000,2026-08-25T18:00:00+0000,2026-08-26,4,0.0,3.9,5.5
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T05:00:00+1000,2026-08-25T19:00:00+0000,2026-08-26,5,0.0,4.3,6.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T06:00:00+1000,2026-08-25T20:00:00+0000,2026-08-26,6,0.0,4.6,6.4
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T07:00:00+1000,2026-08-25T21:00:00+0000,2026-08-26,7,0.0,5.4,7.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T08:00:00+1000,2026-08-25T22:00:00+0000,2026-08-26,8,0.25,5.8,8.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T09:00:00+1000,2026-08-25T23:00:00+0000,2026-08-26,9,0.9,5.4,7.9
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T10:00:00+1000,2026-08-26T00:00:00+0000,2026-08-26,10,1.75,7.7,11.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T11:00:00+1000,2026-08-26T01:00:00+0000,2026-08-26,11,2.45,6.6,10.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T12:00:00+1000,2026-08-26T02:00:00+0000,2026-08-26,12,2.35,7.1,10.9
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T13:00:00+1000,2026-08-26T03:00:00+0000,2026-08-26,13,2.3,6.8,10.5
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T14:00:00+1000,2026-08-26T04:00:00+0000,2026-08-26,14,1.7,6.7,10.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T15:00:00+1000,2026-08-26T05:00:00+0000,2026-08-26,15,0.95,6.7,10.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T16:00:00+1000,2026-08-26T06:00:00+0000,2026-08-26,16,0.5,7.1,10.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T17:00:00+1000,2026-08-26T07:00:00+0000,2026-08-26,17,0.15,7.4,11.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T18:00:00+1000,2026-08-26T08:00:00+0000,2026-08-26,18,0.0,9.5,13.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T19:00:00+1000,2026-08-26T09:00:00+0000,2026-08-26,19,0.0,11.9,15.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T20:00:00+1000,2026-08-26T10:00:00+0000,2026-08-26,20,0.0,12.6,16.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T21:00:00+1000,2026-08-26T11:00:00+0000,2026-08-26,21,0.0,11.6,14.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T22:00:00+1000,2026-08-26T12:00:00+0000,2026-08-26,22,0.0,11.5,13.8
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-26T23:00:00+1000,2026-08-26T13:00:00+0000,2026-08-26,23,0.0,11.4,13.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T00:00:00+1000,2026-08-26T14:00:00+0000,2026-08-27,0,0.0,10.9,13.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T01:00:00+1000,2026-08-26T15:00:00+0000,2026-08-27,1,0.0,10.0,12.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T02:00:00+1000,2026-08-26T16:00:00+0000,2026-08-27,2,0.0,9.4,11.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T03:00:00+1000,2026-08-26T17:00:00+0000,2026-08-27,3,0.0,8.8,11.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T04:00:00+1000,2026-08-26T18:00:00+0000,2026-08-27,4,0.0,8.6,11.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T05:00:00+1000,2026-08-26T19:00:00+0000,2026-08-27,5,0.0,8.6,11.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T06:00:00+1000,2026-08-26T20:00:00+0000,2026-08-27,6,0.0,9.3,12.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T07:00:00+1000,2026-08-26T21:00:00+0000,2026-08-27,7,0.05,12.7,15.4
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T08:00:00+1000,2026-08-26T22:00:00+0000,2026-08-27,8,0.35,17.9,19.8
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T09:00:00+1000,2026-08-26T23:00:00+0000,2026-08-27,9,1.15,12.0,15.5
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T10:00:00+1000,2026-08-27T00:00:00+0000,2026-08-27,10,2.35,8.9,13.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T11:00:00+1000,2026-08-27T01:00:00+0000,2026-08-27,11,3.45,8.4,12.4
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T12:00:00+1000,2026-08-27T02:00:00+0000,2026-08-27,12,3.95,8.3,12.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T13:00:00+1000,2026-08-27T03:00:00+0000,2026-08-27,13,3.7,8.4,12.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T14:00:00+1000,2026-08-27T04:00:00+0000,2026-08-27,14,2.8,8.4,12.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T15:00:00+1000,2026-08-27T05:00:00+0000,2026-08-27,15,1.65,8.6,12.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T16:00:00+1000,2026-08-27T06:00:00+0000,2026-08-27,16,0.65,8.3,11.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T17:00:00+1000,2026-08-27T07:00:00+0000,2026-08-27,17,0.15,10.6,13.8
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T18:00:00+1000,2026-08-27T08:00:00+0000,2026-08-27,18,0.0,15.9,19.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T19:00:00+1000,2026-08-27T09:00:00+0000,2026-08-27,19,0.0,20.5,23.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T20:00:00+1000,2026-08-27T10:00:00+0000,2026-08-27,20,0.0,24.6,27.5
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T21:00:00+1000,2026-08-27T11:00:00+0000,2026-08-27,21,0.0,28.2,31.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T22:00:00+1000,2026-08-27T12:00:00+0000,2026-08-27,22,0.0,28.2,30.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-27T23:00:00+1000,2026-08-27T13:00:00+0000,2026-08-27,23,0.0,22.9,24.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T00:00:00+1000,2026-08-27T14:00:00+0000,2026-08-28,0,0.0,16.9,18.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T01:00:00+1000,2026-08-27T15:00:00+0000,2026-08-28,1,0.0,12.6,13.5
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T02:00:00+1000,2026-08-27T16:00:00+0000,2026-08-28,2,0.0,9.5,10.4
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T03:00:00+1000,2026-08-27T17:00:00+0000,2026-08-28,3,0.0,7.2,8.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T04:00:00+1000,2026-08-27T18:00:00+0000,2026-08-28,4,0.0,5.8,6.8
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T05:00:00+1000,2026-08-27T19:00:00+0000,2026-08-28,5,0.0,5.2,6.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T06:00:00+1000,2026-08-27T20:00:00+0000,2026-08-28,6,0.0,5.1,6.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T07:00:00+1000,2026-08-27T21:00:00+0000,2026-08-28,7,0.05,6.4,7.5
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T08:00:00+1000,2026-08-27T22:00:00+0000,2026-08-28,8,0.2,8.1,9.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T09:00:00+1000,2026-08-27T23:00:00+0000,2026-08-28,9,0.55,10.4,11.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T10:00:00+1000,2026-08-28T00:00:00+0000,2026-08-28,10,1.05,8.3,10.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T11:00:00+1000,2026-08-28T01:00:00+0000,2026-08-28,11,1.5,7.2,9.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T12:00:00+1000,2026-08-28T02:00:00+0000,2026-08-28,12,1.45,4.9,6.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T13:00:00+1000,2026-08-28T03:00:00+0000,2026-08-28,13,2.85,4.0,5.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T14:00:00+1000,2026-08-28T04:00:00+0000,2026-08-28,14,2.2,3.8,5.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T15:00:00+1000,2026-08-28T05:00:00+0000,2026-08-28,15,1.5,4.7,6.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T16:00:00+1000,2026-08-28T06:00:00+0000,2026-08-28,16,0.65,6.3,9.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T17:00:00+1000,2026-08-28T07:00:00+0000,2026-08-28,17,0.15,8.2,12.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T18:00:00+1000,2026-08-28T08:00:00+0000,2026-08-28,18,0.0,11.3,15.4
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T19:00:00+1000,2026-08-28T09:00:00+0000,2026-08-28,19,0.0,14.8,18.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T20:00:00+1000,2026-08-28T10:00:00+0000,2026-08-28,20,0.0,19.0,23.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T21:00:00+1000,2026-08-28T11:00:00+0000,2026-08-28,21,0.0,22.0,26.8
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T22:00:00+1000,2026-08-28T12:00:00+0000,2026-08-28,22,0.0,26.8,32.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-28T23:00:00+1000,2026-08-28T13:00:00+0000,2026-08-28,23,0.0,27.9,33.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T00:00:00+1000,2026-08-28T14:00:00+0000,2026-08-29,0,0.0,28.5,34.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T01:00:00+1000,2026-08-28T15:00:00+0000,2026-08-29,1,0.0,27.4,33.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T02:00:00+1000,2026-08-28T16:00:00+0000,2026-08-29,2,0.0,24.8,30.4
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T03:00:00+1000,2026-08-28T17:00:00+0000,2026-08-29,3,0.0,20.9,25.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T04:00:00+1000,2026-08-28T18:00:00+0000,2026-08-29,4,0.0,16.6,20.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T05:00:00+1000,2026-08-28T19:00:00+0000,2026-08-29,5,0.0,12.8,16.4
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T06:00:00+1000,2026-08-28T20:00:00+0000,2026-08-29,6,0.0,10.6,13.8
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T07:00:00+1000,2026-08-28T21:00:00+0000,2026-08-29,7,0.05,11.3,14.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T08:00:00+1000,2026-08-28T22:00:00+0000,2026-08-29,8,0.4,12.3,14.9
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T09:00:00+1000,2026-08-28T23:00:00+0000,2026-08-29,9,1.05,11.6,15.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T10:00:00+1000,2026-08-29T00:00:00+0000,2026-08-29,10,1.95,11.9,17.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T11:00:00+1000,2026-08-29T01:00:00+0000,2026-08-29,11,2.55,11.5,17.9
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T12:00:00+1000,2026-08-29T02:00:00+0000,2026-08-29,12,2.75,11.1,17.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T13:00:00+1000,2026-08-29T03:00:00+0000,2026-08-29,13,2.55,11.1,17.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T14:00:00+1000,2026-08-29T04:00:00+0000,2026-08-29,14,1.85,11.0,16.8
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T15:00:00+1000,2026-08-29T05:00:00+0000,2026-08-29,15,1.05,11.3,17.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T16:00:00+1000,2026-08-29T06:00:00+0000,2026-08-29,16,0.4,12.5,18.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T17:00:00+1000,2026-08-29T07:00:00+0000,2026-08-29,17,0.1,13.8,20.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T18:00:00+1000,2026-08-29T08:00:00+0000,2026-08-29,18,0.0,15.7,23.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T19:00:00+1000,2026-08-29T09:00:00+0000,2026-08-29,19,0.0,14.3,19.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T20:00:00+1000,2026-08-29T10:00:00+0000,2026-08-29,20,0.0,14.2,19.1
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T21:00:00+1000,2026-08-29T11:00:00+0000,2026-08-29,21,0.0,14.4,19.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T22:00:00+1000,2026-08-29T12:00:00+0000,2026-08-29,22,0.0,12.7,16.9
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-29T23:00:00+1000,2026-08-29T13:00:00+0000,2026-08-29,23,0.0,11.0,14.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T00:00:00+1000,2026-08-29T14:00:00+0000,2026-08-30,0,0.0,9.6,12.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T01:00:00+1000,2026-08-29T15:00:00+0000,2026-08-30,1,0.0,8.4,11.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T02:00:00+1000,2026-08-29T16:00:00+0000,2026-08-30,2,0.0,7.5,10.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T03:00:00+1000,2026-08-29T17:00:00+0000,2026-08-30,3,0.0,7.0,9.7
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T04:00:00+1000,2026-08-29T18:00:00+0000,2026-08-30,4,0.0,6.6,9.3
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T05:00:00+1000,2026-08-29T19:00:00+0000,2026-08-30,5,0.0,6.5,9.2
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T06:00:00+1000,2026-08-29T20:00:00+0000,2026-08-30,6,0.0,6.9,9.6
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T07:00:00+1000,2026-08-29T21:00:00+0000,2026-08-30,7,0.05,8.2,11.0
sunbury,-37.5797,144.728,-37.6,144.70001,218.0,Australia/Sydney,air_quality_2026-08-26.json,2026-08-30T08:00:00+1000,2026-08-29T22:00:00+0000,2026-08-30,8,0.25,10.3,13.8
