site_name,display_name,lga_code,requested_latitude,requested_longitude,grid_latitude,grid_longitude,grid_elevation_m,source_timezone,source_file,timestamp_local,timestamp_utc,date_local,hour_local,temperature_2m,apparent_temperature,precipitation_probability,weather_code,wind_speed_10m,wind_gusts_10m,weather_description
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T19:00:00+1000,2026-08-29T09:00:00+0000,2026-08-29,19,10.0,9.1,0,3,2.1,2.5,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T20:00:00+1000,2026-08-29T10:00:00+0000,2026-08-29,20,10.8,9.9,0,3,3.2,5.4,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T21:00:00+1000,2026-08-29T11:00:00+0000,2026-08-29,21,10.5,8.8,0,2,8.0,12.6,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T22:00:00+1000,2026-08-29T12:00:00+0000,2026-08-29,22,9.4,7.1,0,3,11.0,18.4,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-29T23:00:00+1000,2026-08-29T13:00:00+0000,2026-08-29,23,9.4,7.1,0,3,10.3,19.4,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T00:00:00+1000,2026-08-29T14:00:00+0000,2026-08-30,0,9.1,6.9,0,2,9.6,17.6,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T01:00:00+1000,2026-08-29T15:00:00+0000,2026-08-30,1,8.4,6.3,0,1,9.2,16.2,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T02:00:00+1000,2026-08-29T16:00:00+0000,2026-08-30,2,8.1,5.9,0,0,9.4,15.8,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T03:00:00+1000,2026-08-29T17:00:00+0000,2026-08-30,3,7.5,5.3,0,0,9.0,15.8,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T04:00:00+1000,2026-08-29T18:00:00+0000,2026-08-30,4,7.2,4.8,0,0,9.5,15.1,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T05:00:00+1000,2026-08-29T19:00:00+0000,2026-08-30,5,6.8,4.4,0,0,9.9,15.5,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T06:00:00+1000,2026-08-29T20:00:00+0000,2026-08-30,6,6.6,4.1,0,0,10.6,16.6,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T07:00:00+1000,2026-08-29T21:00:00+0000,2026-08-30,7,7.1,4.5,0,0,11.0,18.0,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T08:00:00+1000,2026-08-29T22:00:00+0000,2026-08-30,8,8.7,6.3,0,1,11.0,20.5,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T09:00:00+1000,2026-08-29T23:00:00+0000,2026-08-30,9,10.9,8.7,0,2,11.7,23.4,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T10:00:00+1000,2026-08-30T00:00:00+0000,2026-08-30,10,12.7,10.6,0,3,12.3,25.6,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T11:00:00+1000,2026-08-30T01:00:00+0000,2026-08-30,11,13.5,11.6,0,3,11.3,26.3,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T12:00:00+1000,2026-08-30T02:00:00+0000,2026-08-30,12,13.9,12.2,0,3,9.2,26.6,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T13:00:00+1000,2026-08-30T03:00:00+0000,2026-08-30,13,14.1,12.6,0,3,7.7,25.9,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T14:00:00+1000,2026-08-30T04:00:00+0000,2026-08-30,14,14.3,12.9,0,3,7.3,24.1,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T15:00:00+1000,2026-08-30T05:00:00+0000,2026-08-30,15,14.3,12.9,0,3,7.5,22.0,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T16:00:00+1000,2026-08-30T06:00:00+0000,2026-08-30,16,14.1,12.7,0,3,7.1,19.8,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T17:00:00+1000,2026-08-30T07:00:00+0000,2026-08-30,17,13.4,12.3,0,3,5.8,18.7,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T18:00:00+1000,2026-08-30T08:00:00+0000,2026-08-30,18,12.4,11.7,0,3,4.3,17.6,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T19:00:00+1000,2026-08-30T09:00:00+0000,2026-08-30,19,11.6,11.1,0,3,3.1,15.8,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T20:00:00+1000,2026-08-30T10:00:00+0000,2026-08-30,20,11.0,10.6,0,3,2.0,12.6,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T21:00:00+1000,2026-08-30T11:00:00+0000,2026-08-30,21,10.5,10.1,0,3,1.9,8.3,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T22:00:00+1000,2026-08-30T12:00:00+0000,2026-08-30,22,10.2,9.5,0,3,2.9,5.8,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T23:00:00+1000,2026-08-30T13:00:00+0000,2026-08-30,23,10.0,9.2,0,3,3.7,5.4,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T00:00:00+1000,2026-08-30T14:00:00+0000,2026-08-31,0,10.0,9.1,0,3,4.4,6.8,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T01:00:00+1000,2026-08-30T15:00:00+0000,2026-08-31,1,9.9,8.9,0,3,5.0,8.3,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T02:00:00+1000,2026-08-30T16:00:00+0000,2026-08-31,2,9.4,8.2,0,3,5.6,10.4,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T03:00:00+1000,2026-08-30T17:00:00+0000,2026-08-31,3,8.9,7.4,0,3,6.7,13.0,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T04:00:00+1000,2026-08-30T18:00:00+0000,2026-08-31,4,8.5,6.8,0,3,7.5,14.4,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T05:00:00+1000,2026-08-30T19:00:00+0000,2026-08-31,5,8.3,6.6,0,3,7.5,14.4,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T06:00:00+1000,2026-08-30T20:00:00+0000,2026-08-31,6,8.4,6.7,0,3,7.0,13.3,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T07:00:00+1000,2026-08-30T21:00:00+0000,2026-08-31,7,8.8,7.2,0,3,6.4,12.6,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T08:00:00+1000,2026-08-30T22:00:00+0000,2026-08-31,8,9.8,8.3,0,3,5.7,13.3,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T09:00:00+1000,2026-08-30T23:00:00+0000,2026-08-31,9,11.1,9.6,0,3,5.9,14.0,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T10:00:00+1000,2026-08-31T00:00:00+0000,2026-08-31,10,12.3,11.1,0,3,5.5,15.1,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T11:00:00+1000,2026-08-31T01:00:00+0000,2026-08-31,11,13.6,12.9,0,2,2.5,15.5,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T12:00:00+1000,2026-08-31T02:00:00+0000,2026-08-31,12,14.8,14.5,0,1,2.3,15.8,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T13:00:00+1000,2026-08-31T03:00:00+0000,2026-08-31,13,15.5,15.2,0,0,5.9,16.9,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T14:00:00+1000,2026-08-31T04:00:00+0000,2026-08-31,14,15.5,15.0,0,0,7.7,20.5,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T15:00:00+1000,2026-08-31T05:00:00+0000,2026-08-31,15,15.0,13.8,0,0,8.5,24.8,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T16:00:00+1000,2026-08-31T06:00:00+0000,2026-08-31,16,14.3,13.0,0,0,8.1,27.4,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T17:00:00+1000,2026-08-31T07:00:00+0000,2026-08-31,17,13.2,12.2,0,0,5.9,25.6,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T18:00:00+1000,2026-08-31T08:00:00+0000,2026-08-31,18,11.8,11.1,0,0,3.1,22.0,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T19:00:00+1000,2026-08-31T09:00:00+0000,2026-08-31,19,10.6,9.8,0,0,3.6,18.4,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T20:00:00+1000,2026-08-31T10:00:00+0000,2026-08-31,20,9.6,8.5,0,0,5.2,16.2,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T21:00:00+1000,2026-08-31T11:00:00+0000,2026-08-31,21,8.8,7.3,0,1,7.0,14.0,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T22:00:00+1000,2026-08-31T12:00:00+0000,2026-08-31,22,8.4,6.6,0,1,8.6,13.3,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T23:00:00+1000,2026-08-31T13:00:00+0000,2026-08-31,23,8.8,6.9,0,1,9.7,14.0,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T00:00:00+1000,2026-08-31T14:00:00+0000,2026-09-01,0,9.7,7.8,0,1,10.5,15.5,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T01:00:00+1000,2026-08-31T15:00:00+0000,2026-09-01,1,10.5,8.6,0,1,11.6,18.0,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T02:00:00+1000,2026-08-31T16:00:00+0000,2026-09-01,2,11.1,9.1,0,1,13.3,22.0,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T03:00:00+1000,2026-08-31T17:00:00+0000,2026-09-01,3,11.8,9.5,0,2,15.5,26.3,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T04:00:00+1000,2026-08-31T18:00:00+0000,2026-09-01,4,12.2,9.8,0,1,16.9,29.5,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T05:00:00+1000,2026-08-31T19:00:00+0000,2026-09-01,5,12.1,9.6,0,1,17.3,29.5,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T06:00:00+1000,2026-08-31T20:00:00+0000,2026-09-01,6,11.8,9.3,1,1,17.0,28.4,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T07:00:00+1000,2026-08-31T21:00:00+0000,2026-09-01,7,11.9,9.3,2,0,17.3,28.4,clear_sky
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T08:00:00+1000,2026-08-31T22:00:00+0000,2026-09-01,8,14.3,11.6,3,1,20.6,35.6,mainly_clear
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T09:00:00+1000,2026-08-31T23:00:00+0000,2026-09-01,9,14.8,12.0,5,2,21.2,37.4,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T10:00:00+1000,2026-09-01T00:00:00+0000,2026-09-01,10,15.3,12.4,8,2,21.5,39.6,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T11:00:00+1000,2026-09-01T01:00:00+0000,2026-09-01,11,15.9,12.9,13,2,21.6,42.5,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T12:00:00+1000,2026-09-01T02:00:00+0000,2026-09-01,12,16.6,13.5,20,2,21.8,46.4,partly_cloudy
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T13:00:00+1000,2026-09-01T03:00:00+0000,2026-09-01,13,17.3,14.0,27,3,22.4,50.4,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T14:00:00+1000,2026-09-01T04:00:00+0000,2026-09-01,14,17.9,14.2,34,3,23.4,54.0,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T15:00:00+1000,2026-09-01T05:00:00+0000,2026-09-01,15,18.1,14.3,41,3,24.1,56.9,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T16:00:00+1000,2026-09-01T06:00:00+0000,2026-09-01,16,18.0,14.1,47,3,24.0,58.7,overcast
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T17:00:00+1000,2026-09-01T07:00:00+0000,2026-09-01,17,17.4,13.7,52,53,22.7,59.0,moderate_drizzle
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T18:00:00+1000,2026-09-01T08:00:00+0000,2026-09-01,18,16.2,12.9,57,53,20.5,58.3,moderate_drizzle
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T19:00:00+1000,2026-09-01T09:00:00+0000,2026-09-01,19,14.8,11.8,60,53,18.7,56.5,moderate_drizzle
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T20:00:00+1000,2026-09-01T10:00:00+0000,2026-09-01,20,13.4,10.4,63,53,18.2,54.7,moderate_drizzle
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T21:00:00+1000,2026-09-01T11:00:00+0000,2026-09-01,21,12.0,9.0,64,53,18.6,52.2,moderate_drizzle
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T22:00:00+1000,2026-09-01T12:00:00+0000,2026-09-01,22,11.0,7.9,63,53,19.2,50.0,moderate_drizzle
wyndham,Wyndham,27260,-37.892783439531485,144.62955839780793,-37.926186,144.60402,27.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T23:00:00+1000,2026-09-01T13:00:00+0000,2026-09-01,23,10.2,7.0,58,0,18.9,47.5,clear_sky
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T00:00:00+1000,2026-08-25T14:00:00+0000,2026-08-26,0,12.0,9.3,74,53,19.3,37.4,moderate_drizzle
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T01:00:00+1000,2026-08-25T15:00:00+0000,2026-08-26,1,11.8,9.3,100,51,17.6,38.9,light_drizzle
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T02:00:00+1000,2026-08-25T16:00:00+0000,2026-08-26,2,11.8,9.2,89,51,17.3,33.8,light_drizzle
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T03:00:00+1000,2026-08-25T17:00:00+0000,2026-08-26,3,11.7,9.1,62,51,16.4,33.8,light_drizzle
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T04:00:00+1000,2026-08-25T18:00:00+0000,2026-08-26,4,11.2,8.7,37,1,14.0,32.0,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T05:00:00+1000,2026-08-25T19:00:00+0000,2026-08-26,5,10.6,8.2,22,2,13.1,27.0,partly_cloudy
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T06:00:00+1000,2026-08-25T20:00:00+0000,2026-08-26,6,10.0,8.0,10,1,11.1,25.2,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T07:00:00+1000,2026-08-25T21:00:00+0000,2026-08-26,7,9.6,7.6,2,1,10.4,21.2,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T08:00:00+1000,2026-08-25T22:00:00+0000,2026-08-26,8,10.0,8.1,0,1,9.9,21.6,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T09:00:00+1000,2026-08-25T23:00:00+0000,2026-08-26,9,11.0,9.1,0,0,10.3,24.1,clear_sky
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T10:00:00+1000,2026-08-26T00:00:00+0000,2026-08-26,10,12.5,10.2,0,0,13.2,29.5,clear_sky
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T11:00:00+1000,2026-08-26T01:00:00+0000,2026-08-26,11,13.3,10.8,3,51,14.1,34.6,light_drizzle
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T12:00:00+1000,2026-08-26T02:00:00+0000,2026-08-26,12,13.7,11.1,6,1,16.0,38.9,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T13:00:00+1000,2026-08-26T03:00:00+0000,2026-08-26,13,13.9,10.9,8,1,16.5,40.7,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T14:00:00+1000,2026-08-26T04:00:00+0000,2026-08-26,14,13.9,11.1,6,1,16.5,40.3,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T15:00:00+1000,2026-08-26T05:00:00+0000,2026-08-26,15,13.6,10.7,3,0,15.5,39.6,clear_sky
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T16:00:00+1000,2026-08-26T06:00:00+0000,2026-08-26,16,13.3,10.5,0,1,14.8,37.1,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T17:00:00+1000,2026-08-26T07:00:00+0000,2026-08-26,17,12.9,10.2,0,1,13.7,34.2,mainly_clear
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T18:00:00+1000,2026-08-26T08:00:00+0000,2026-08-26,18,12.1,9.7,0,2,12.1,28.8,partly_cloudy
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T19:00:00+1000,2026-08-26T09:00:00+0000,2026-08-26,19,12.1,9.7,0,3,12.2,24.5,overcast
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T20:00:00+1000,2026-08-26T10:00:00+0000,2026-08-26,20,11.8,9.6,0,3,11.0,23.4,overcast
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T21:00:00+1000,2026-08-26T11:00:00+0000,2026-08-26,21,11.6,9.6,0,3,9.7,20.9,overcast
yarra,Yarra,27350,-37.820871732973174,145.00338351417753,-37.85589,145.0134,14.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T22:00:00+1000,2026-08-26T12:00:00+0000,2026-08-26,22,11.5,9.7,0,3,8.2,18.4,overcast
